119.51.198.61,131.062539391
12.11.59.114,.060289596
120.28.194.30,.253336212
121.101.134.22,.235397485
121.126.105.81,.189999330
121.126.106.184,.193409686
121.126.109.159,.189912337
121.126.119.30,.197382688
121.126.12.236,.189478191
121.126.126.156,.190677406
121.126.128.199,.191790893
121.126.134.24,.189176164
121.126.161.75,.195470049
121.126.178.62,.190810880
121.126.182.122,.194325165
121.126.182.16,.193910966
121.126.191.238,.193306113
121.126.203.33,.198856915
121.126.220.74,.197169060
121.126.222.111,.190489881
121.126.244.26,.197388039
121.126.246.146,.193938382
121.126.248.103,.190919338
121.126.251.113,.188882322
121.126.251.251,.194047715
121.126.40.100,.186729871
121.126.43.186,.192091567
121.126.5.169,.371777868
121.126.57.29,.195201893
121.126.57.31,.193128605
121.126.58.216,.187669350
121.126.61.54,.192481105
121.126.64.70,.189277097
121.126.65.9,.195561106
121.126.82.125,.196078081
121.227.58.94,130.169379777
122.136.212.132,131.062073407
122.9.151.210,.269961265
123.145.123.58,130.780871462
123.200.17.107,.275498081
123.200.6.226,.272426332
123.56.106.161,130.492304945
124.121.92.216,131.061750371
124.198.10.254,.191780458
124.198.109.176,.192319628
124.198.109.179,.188742766
124.198.114.76,.186874881
124.198.115.122,.191070476
124.198.115.58,.189058559
124.198.16.22,.189826511
124.198.26.3,.192603033
124.198.34.87,.198861390
124.198.42.147,.188126585
124.198.42.89,.190122944
124.198.43.172,.191018220
124.198.61.213,.191068944
124.198.63.23,.193258892
124.198.70.1,.949831180
124.198.71.163,.190641298
124.198.88.51,1.227191478
124.198.95.47,.190999334
124.40.246.210,129.744182524
125.209.88.46,1.308269847
125.7.136.198,.188767203
125.7.154.182,.189589707
125.7.161.169,.184512683
125.7.161.192,.197815514
125.7.175.238,.190696060
125.7.176.43,.192136541
125.7.184.10,.191948423
125.7.185.209,.199136959
125.99.58.110,130.192058801
126.28.52.99,131.061741173
128.199.202.122,.237805468
128.199.243.33,.233678195
128.90.142.199,130.569339270
128.90.171.188,131.061464003
13.57.67.22,131.061655862
13.76.163.138,131.061343274
13.76.245.159,131.059418347
13.76.32.91,131.069703230
130.41.55.190,131.062310536
130.51.201.87,131.061461817
131.0.226.198,.166893179
131.72.68.253,.139092212
132.148.6.255,.063712223
132.255.210.113,130.660355589
134.122.58.174,.130463811
134.209.105.160,.237543454
135.181.32.230,.133817312
136.233.251.156,130.528113164
136.233.251.157,131.061853021
136.243.134.87,.140050407
137.184.197.190,130.911461585
137.74.90.232,131.060909165
138.118.123.134,131.061969851
138.118.213.213,.218007278
138.121.113.164,.218656959
138.68.136.139,130.604828199
138.68.235.51,131.062834512
138.68.75.207,131.061330174
139.162.44.152,.214540580
139.196.73.1,.228034846
139.255.63.170,.214786317
139.255.88.52,.226984403
139.99.131.74,.210744443
139.99.237.62,.263551671
14.161.27.174,129.639235183
14.177.7.187,131.061706354
14.207.145.52,131.061771754
14.232.166.150,131.061563830
14.99.85.141,131.061624780
140.227.61.156,2.382231890
140.83.32.175,1.139434186
141.193.213.107,.013173341
141.193.213.59,.013275542
142.147.114.50,3.105068228
142.93.223.246,130.501605279
143.198.152.50,131.062305912
143.198.182.218,.041048759
143.47.177.138,131.010412603
144.76.42.215,.140786042
145.239.85.58,130.911283839
146.190.18.150,131.061237162
146.196.123.211,.281757524
146.56.119.252,130.769657111
148.251.143.81,131.062155710
148.251.191.8,131.060947142
149.129.213.200,.249803742
149.18.28.37,130.801628341
149.18.28.56,131.061621635
149.18.28.83,131.061065149
149.18.28.88,131.062162301
149.18.29.12,131.061926787
149.18.31.204,131.061662439
149.18.31.36,131.061820680
149.18.56.153,131.061553930
149.18.56.242,131.061916559
149.18.57.167,131.061973373
149.18.57.30,131.058822420
149.18.58.122,131.069557428
149.57.13.137,131.061644208
149.57.14.125,131.061645197
149.57.15.60,131.061904225
151.181.91.10,131.061703698
151.74.250.186,.166051809
152.169.187.209,130.884938959
152.200.154.131,.140240166
152.67.222.187,130.908913642
152.67.75.117,131.068905652
152.70.53.167,131.061224700
152.70.82.137,131.062206824
154.113.32.26,131.061621797
154.13.4.76,.065035985
154.13.4.77,.065398586
154.13.4.78,.065683981
154.13.4.79,.065388631
154.13.4.80,.065826510
154.212.7.242,.074499678
154.216.191.190,130.599904237
154.221.25.47,131.061244343
154.236.177.100,.191595274
154.236.184.71,130.865148901
154.236.184.84,131.061766063
154.236.189.30,131.061444841
154.239.1.77,.986011241
154.61.143.238,130.066358501
154.92.126.157,.177418314
156.200.116.68,.178869272
156.238.7.116,.148597102
156.67.214.200,130.525329678
157.100.26.69,.161317523
157.100.56.94,.162530713
157.119.211.133,130.717122196
157.245.33.31,131.061717968
157.90.151.147,131.062123475
158.101.23.25,131.061282570
158.101.98.148,131.062247100
158.69.185.37,.043296591
158.69.52.218,131.012534687
158.69.53.132,131.061694028
159.138.166.178,131.061617749
159.138.170.65,131.061424505
159.192.138.170,131.061633446
159.192.253.73,131.061721803
159.197.128.41,131.062068775
159.203.84.241,.040484197
159.223.228.228,131.011076788
159.223.87.53,.224701492
159.224.243.185,.150225326
159.69.245.208,130.665927671
159.89.228.253,.039932333
161.117.89.36,.235730212
161.35.161.38,130.766711861
161.35.214.127,131.062218334
161.35.223.141,.123792820
162.19.50.37,130.928498660
162.19.7.56,131.062111544
162.241.43.120,.044710547
162.241.43.121,.044850574
162.243.174.235,.040767579
162.247.241.1,.013387337
162.247.241.16,.013194780
162.247.241.2,.012852074
162.247.241.6,.013237387
162.247.243.147,130.812415571
162.247.243.149,131.061858771
162.247.243.158,131.061992750
162.247.243.189,131.062043405
162.247.243.198,131.061880984
162.247.243.53,131.061981385
162.252.146.129,.066739464
162.55.186.138,.137996983
162.55.188.222,130.835816682
163.172.168.124,131.061747100
163.172.182.164,131.061774636
163.172.209.85,.114125781
164.68.105.235,.136855237
164.68.98.169,38.038830728
164.92.206.126,.118403102
164.92.75.10,129.482434193
165.154.225.65,.194906383
165.154.226.12,130.857056001
165.154.226.242,131.061776921
165.154.227.188,.210083428
165.154.235.156,.057251903
165.154.235.178,.056905043
165.154.235.188,.054918498
165.154.235.76,.054035569
165.154.243.154,130.582559154
165.154.243.209,131.061453445
165.154.243.252,.210448991
165.16.27.31,130.841196991
165.227.71.60,131.061605477
167.172.158.85,.040424704
167.172.172.234,131.012056664
167.172.178.68,131.061087011
167.172.96.117,131.061890328
167.71.199.211,3.257122337
167.71.238.97,.274491317
167.99.74.155,129.557117527
168.181.196.76,131.061431379
168.227.56.96,131.061369355
169.57.1.85,.013206549
170.0.92.43,131.038228386
170.106.187.123,.071161307
170.106.187.22,130.984065996
170.106.188.14,131.061941429
170.106.188.215,131.060879099
170.150.32.206,.194611882
170.155.2.119,130.857668259
170.233.176.128,.208374924
170.238.79.2,.147083498
170.246.85.108,.128452415
170.254.201.38,.200985225
170.254.201.40,.200413096
171.233.79.234,.235509271
171.97.200.7,.248395782
172.104.115.95,.180606899
172.104.206.170,.222788146
172.104.241.29,.122050647
172.105.13.173,131.112916754
172.105.150.126,131.061901869
172.105.184.208,131.061957896
172.64.141.2,.038175037
172.64.150.229,.013449796
172.64.157.2,.013157843
172.64.158.169,.013026788
172.67.0.26,.024943907
172.67.0.6,.025305307
172.67.128.62,.025267041
172.67.133.207,.025139220
172.67.144.93,.025650087
172.67.148.92,.025721442
172.67.165.119,.025988830
172.67.167.15,.025288567
172.67.167.159,.025203270
172.67.167.30,.025092766
172.67.170.16,.025590265
172.67.172.12,.026031348
172.67.176.11,.026137203
172.67.176.180,.025708681
172.67.176.218,.025150653
172.67.176.222,.025310925
172.67.176.250,.025275859
172.67.176.58,.025274633
172.67.176.87,.025731623
172.67.177.132,.025952685
172.67.179.210,.027579210
172.67.180.14,.025819668
172.67.180.205,.025283334
172.67.180.24,.025891568
172.67.180.250,.025982035
172.67.180.251,.025293019
172.67.180.39,.025856502
172.67.180.4,.025137526
172.67.180.53,.025093208
172.67.180.58,.025840834
172.67.180.59,.025267388
172.67.181.107,.026257055
172.67.181.122,.025071980
172.67.181.126,.025648070
172.67.181.156,.026327938
172.67.181.162,.025218919
172.67.181.195,.025561790
172.67.181.210,.026056044
172.67.181.251,.030795671
172.67.181.26,.025373670
172.67.181.33,.025068061
172.67.181.74,.025151787
172.67.181.87,.025695885
172.67.181.91,.025996092
172.67.182.128,.025293761
172.67.182.132,.024995864
172.67.182.14,.025105192
172.67.182.142,.025916799
172.67.182.163,.025767989
172.67.182.17,.025459427
172.67.182.26,.025426024
172.67.182.8,.025981750
172.67.185.152,.025431195
172.67.185.154,.026006869
172.67.185.165,.026319410
172.67.185.171,.025793322
172.67.185.177,.026141183
172.67.185.198,.024963400
172.67.185.207,.026021934
172.67.187.243,.026127739
172.67.191.242,.026149256
172.67.192.37,.023598005
172.67.192.46,.018560365
172.67.193.241,.021113690
172.67.199.44,.025042080
172.67.201.154,.025793667
172.67.208.171,.025170408
172.67.221.168,.025089632
172.67.24.177,.025281789
172.67.25.199,.025974240
172.67.255.213,.026370350
172.67.255.225,.025478014
172.67.3.137,.025369765
172.67.3.62,.025261987
172.67.3.69,.025320870
172.67.3.77,.025767973
172.67.3.97,.025219093
172.67.43.16,.025955009
172.67.44.13,.025851652
172.67.51.155,.025336200
172.67.65.209,.027269749
172.67.7.187,.026104974
172.67.70.155,.026749348
172.67.70.171,.025267077
172.67.70.232,.026680356
172.67.70.251,.025382465
172.67.73.243,.026282120
172.67.75.181,.025657169
172.67.75.204,.025813424
173.192.21.89,129.848353808
173.208.249.76,131.061868206
173.212.195.139,.135834606
173.245.49.10,.013031574
173.245.49.11,.013095521
173.245.49.110,.013243794
173.245.49.113,.013258724
173.245.49.36,.013027959
173.245.49.43,.006103209
173.245.49.75,.006284419
173.245.49.80,.009048036
173.245.49.89,.013199519
173.249.31.157,4.386507248
173.82.149.243,.059536233
174.64.199.79,130.369225100
174.70.1.210,131.062127991
175.141.69.200,131.060209791
175.213.188.28,.189793116
175.9.103.61,130.865487349
176.118.151.156,131.061375337
176.126.111.113,131.061734681
176.241.142.3,131.061497880
176.31.200.104,131.061578086
177.104.87.23,3.153128517
177.12.238.1,129.946700997
177.184.137.26,131.061576378
177.184.67.69,.193625311
177.220.243.130,.168496007
177.234.217.92,130.679435853
177.53.153.27,.132416258
177.54.229.1,.159628112
177.91.96.233,130.754664894
177.93.52.32,.104383072
178.128.143.54,130.944534154
178.128.153.38,.041183686
178.128.173.12,.117169471
178.128.85.196,130.889605564
178.136.2.208,.143396493
178.150.148.38,130.907611976
178.20.212.193,131.061639474
178.210.51.118,7.308917197
178.212.196.177,.161924611
178.62.193.19,129.715902834
178.88.23.36,131.061368846
179.43.81.135,.168240168
179.49.113.230,.079889141
18.193.66.199,130.792984932
18.224.17.33,131.061460623
18.230.69.195,131.061272932
18.230.75.97,131.062596845
180.178.106.137,.236995186
180.178.111.221,130.814935177
180.183.173.20,131.061901146
180.183.225.128,.299919682
180.183.4.165,.289080208
180.210.178.30,130.452627942
180.211.91.44,.250672699
180.232.123.251,2.043905868
180.250.204.91,130.793533653
181.143.106.162,.101186044
181.193.213.130,130.950700275
181.204.38.98,131.059101268
181.214.85.65,3.179157697
181.233.90.35,.124346281
181.29.212.139,129.793054981
181.48.161.194,.138501247
181.78.27.38,.174526267
182.163.52.60,2.076285819
182.253.102.234,130.687355257
182.253.109.156,131.066333127
182.253.109.51,131.061875160
182.253.169.110,131.061156296
182.253.36.60,1.215301318
182.54.239.130,.115575269
182.72.203.242,.635685539
182.72.203.243,.295001630
182.93.30.250,.186313735
183.111.25.248,130.610411248
183.157.172.27,131.061408346
183.21.81.212,131.062296598
183.247.199.153,131.060872230
183.247.199.215,31.876758763
183.78.130.117,.191940357
183.78.133.27,.188326595
183.78.141.136,.193632858
183.78.141.17,.189572357
183.78.145.29,.198426392
183.78.154.154,.190140188
183.78.158.58,.190916744
183.88.130.128,130.524496153
183.88.220.1,.290895631
183.88.44.183,130.763720893
183.89.65.38,131.068211682
183.89.9.1,131.061267045
184.155.36.194,131.062215511
184.168.147.203,131.061776888
184.178.172.5,131.061407485
184.82.238.202,131.061625072
185.101.20.104,131.061962831
185.101.20.252,131.061664504
185.101.21.111,131.061453964
185.118.141.254,131.061773488
185.15.172.212,.187592910
185.150.130.103,130.863950131
185.151.51.168,131.060964441
185.153.198.226,2.518385529
185.158.175.111,130.580286732
185.162.228.13,.013538393
185.162.228.136,.013092978
185.162.228.154,.013426085
185.162.228.196,.013326018
185.162.228.205,.012820246
185.162.228.207,.013241415
185.162.228.210,.013167314
185.162.228.224,.013367905
185.162.228.241,.013364315
185.162.229.121,.012891363
185.162.229.123,.013210541
185.162.229.174,.013077863
185.162.229.187,.013391576
185.162.229.191,.013175925
185.162.229.246,.013165925
185.162.229.253,.013226812
185.162.229.28,.013125931
185.162.229.50,.013285217
185.162.229.7,.013258424
185.162.230.108,.012983673
185.162.230.135,.013186971
185.162.230.146,.013130578
185.162.230.152,.013384999
185.162.230.16,.013391993
185.162.230.175,.012919382
185.162.230.218,.013221308
185.162.230.220,.013765507
185.162.230.223,.013323794
185.162.230.225,.013249365
185.162.230.242,.012688190
185.162.230.4,.013285252
185.162.230.52,.013077512
185.162.230.57,.013092061
185.162.230.6,.013350643
185.162.230.68,.012910920
185.162.231.106,.013100747
185.162.231.124,.013241662
185.162.231.13,.013354776
185.162.231.136,.013267287
185.162.231.138,.013013945
185.162.231.139,.013300728
185.162.231.16,.013288441
185.162.231.196,.013188776
185.162.231.236,.013352703
185.162.231.253,.013052301
185.162.231.30,.013283581
185.162.231.66,.013280003
185.162.231.73,.013322280
185.162.231.90,.013445040
185.164.57.168,.117446458
185.164.57.193,.117196040
185.164.57.253,.118838970
185.164.57.60,.117110528
185.169.183.173,129.402192466
185.171.230.19,131.061599448
185.171.230.191,131.061265035
185.171.230.209,131.064607505
185.171.230.21,131.061723656
185.171.230.23,131.061740683
185.171.230.44,131.062156624
185.171.230.54,131.061604041
185.171.230.61,131.061120510
185.171.230.94,131.061864388
185.171.231.0,131.062461635
185.171.231.121,131.061369530
185.171.231.150,131.062082343
185.171.231.160,131.061259688
185.171.231.234,131.061467113
185.171.231.38,131.060864808
185.171.231.51,131.061617172
185.171.231.58,131.061370142
185.180.236.18,.214583146
185.198.61.146,130.835999429
185.200.38.235,.180769033
185.213.242.178,.115862330
185.217.137.242,130.747051443
185.221.237.65,131.062006103
185.238.228.122,.012810622
185.238.228.136,.013219845
185.238.228.244,.013095657
185.238.228.5,.013255451
185.238.228.67,.013024332
185.33.144.33,.127810094
185.61.152.137,130.808261842
185.61.217.70,131.061193737
185.77.220.172,131.061646669
185.77.220.224,131.059978272
185.77.220.24,131.065918580
185.77.221.88,131.061990000
185.88.100.115,131.061413727
186.126.77.200,.279848232
186.13.56.97,.198366828
186.159.3.193,.105042754
186.215.87.194,.181095709
186.86.137.96,130.262184457
187.102.222.206,131.062029494
187.130.139.197,131.058891541
187.135.142.97,131.070324331
187.171.90.4,.082425493
187.209.0.244,130.969455259
187.72.143.118,131.062439069
187.75.166.69,131.061361776
188.0.147.102,131.059160980
188.100.212.208,.128178339
188.114.96.28,.025383482
188.114.98.192,.025581986
188.114.99.192,.025301742
188.133.157.61,130.807688035
188.133.197.122,131.061520745
188.166.17.159,131.061521924
188.226.141.127,131.061487641
188.40.96.177,.143243787
188.68.231.113,.138850587
189.156.22.189,130.757446258
189.174.143.230,.067747763
189.186.222.250,130.983958233
189.204.254.186,.081626221
189.250.72.50,130.966551626
190.104.245.86,131.069855525
190.107.237.10,.124140856
190.107.237.13,130.928075693
190.108.82.104,131.061272545
190.109.17.218,131.061935148
190.140.122.106,131.061777780
190.152.5.17,131.061679320
190.180.35.148,.154254753
190.43.92.190,130.896846799
190.61.101.205,3.104352902
190.65.221.38,129.993035251
191.101.251.130,.009203565
191.101.251.159,.013042552
191.101.251.205,.013265056
191.101.251.64,.013377837
191.101.251.94,.013389165
191.102.107.235,.152721368
191.103.219.225,.095916946
191.7.209.186,.127834629
191.97.16.118,.100553505
191.97.58.212,130.433906189
192.111.129.145,131.061357395
192.111.137.34,131.061154783
192.169.127.46,131.061660205
192.198.126.113,.061842908
192.252.208.67,130.989413326
192.252.220.92,131.061622287
192.46.233.69,.120955899
192.99.182.243,.045183753
192.99.92.27,130.874041121
193.0.178.98,131.061586522
193.106.99.140,131.061770960
193.110.115.220,131.061541903
193.122.134.214,131.061525422
193.122.71.184,.192306625
193.151.160.179,.156053955
193.202.16.118,130.692839218
193.202.16.190,131.061133317
193.202.82.55,131.061686515
193.233.140.90,131.061225367
193.233.141.176,131.062084674
193.233.141.187,131.060812239
193.233.141.88,131.061904949
193.233.143.201,131.061581004
193.233.229.134,131.061047621
193.233.231.128,131.061680204
193.233.89.238,131.062265511
193.233.89.49,131.059053601
193.233.90.220,131.069686001
193.253.182.8,131.061367393
193.56.64.232,131.060902843
194.110.150.11,131.061804956
194.110.150.200,131.061343205
194.163.40.130,.215279465
194.183.168.4,.142683535
194.195.213.197,130.682791408
194.250.57.253,131.061706432
194.67.91.153,.181604079
194.87.188.114,.158585115
195.133.45.112,130.700093158
195.138.90.226,.156099667
195.178.56.35,130.895806696
196.12.163.66,131.061800188
196.179.204.9,131.061145761
197.232.39.208,131.061894867
198.229.231.13,.024984713
198.49.68.80,.054095760
198.59.191.234,.067012090
198.8.94.170,130.884025209
2.138.31.92,131.058807981
2.228.87.55,131.070515398
20.106.144.171,131.061244091
20.110.99.169,131.061436294
20.111.52.84,131.061857996
20.111.54.16,.122159243
20.111.61.10,130.929933276
20.111.62.189,131.061353965
20.113.136.195,131.062109381
20.113.137.1,131.061139376
20.113.143.102,131.062255311
20.113.143.34,131.059135136
20.113.151.89,131.069041327
20.113.172.183,131.065251020
20.113.182.164,131.057697539
20.113.60.36,131.061941706
20.113.62.248,131.061801494
20.119.204.44,131.061072862
20.123.146.105,131.061662331
20.16.90.78,131.062249680
20.163.162.168,131.062201737
20.163.162.57,131.061898783
20.163.80.88,131.061699837
20.187.117.246,131.062314453
20.187.69.80,131.061157383
20.187.70.249,131.061521569
20.187.84.29,131.059374148
20.188.33.236,131.068394137
20.188.37.29,131.062353494
20.188.38.28,131.061434270
20.188.47.85,131.061944804
20.205.109.189,131.061690929
20.205.12.114,131.061912878
20.205.205.169,131.062038149
20.205.205.175,131.062002453
20.205.37.243,.199307021
20.205.41.88,130.852373301
20.205.42.232,131.061957934
20.205.43.55,131.061827934
20.205.98.104,131.060817150
20.206.101.1,131.068133057
20.206.102.27,131.063495576
20.206.106.192,.156699486
20.206.121.30,130.895193188
20.206.121.84,131.061971111
20.206.132.120,131.061676206
20.206.74.12,131.062322986
20.206.76.177,131.061762667
20.206.77.232,131.061570836
20.206.77.240,131.062160232
20.206.78.197,131.061009473
20.206.96.77,131.062383369
20.206.98.174,131.061472314
20.206.98.71,131.062207651
20.210.103.34,131.061190492
20.213.100.107,131.062057761
20.213.123.245,131.061592389
20.213.232.137,131.061582190
20.213.247.195,131.061863769
20.213.250.106,131.062064304
20.213.51.246,131.061418386
20.228.217.236,131.061371459
20.228.221.183,131.061614018
20.230.175.193,131.061304660
20.239.154.245,131.061346394
20.239.196.58,131.061753933
20.239.53.82,131.061695336
20.239.85.167,131.059341751
20.239.86.234,131.070182068
20.24.157.40,131.060902768
20.24.159.74,131.061039866
20.24.181.133,131.062398521
20.24.202.114,131.061007770
20.24.72.149,131.061827560
20.24.75.68,131.062054932
20.24.83.157,131.062233729
20.24.87.238,131.061839289
20.25.167.141,131.061921053
20.25.167.163,131.061615460
20.254.31.111,131.061306468
20.254.52.236,131.061742062
20.43.56.37,131.062225637
20.43.57.71,131.061445217
20.43.57.79,131.061765401
20.43.59.33,131.061420083
20.43.60.47,131.064607304
20.54.56.26,131.062080919
20.68.108.44,131.061684330
20.68.122.191,131.060351994
20.7.175.75,131.062176146
20.77.246.224,131.061537139
20.77.252.14,131.062092820
20.77.252.146,131.064107919
20.77.253.35,131.059586610
20.77.255.14,131.062207790
20.77.73.85,131.066301185
20.87.10.146,131.061683871
20.87.208.62,131.062064876
20.87.209.135,131.061068220
20.87.215.175,131.061959814
20.87.216.191,131.061784470
20.87.216.232,131.062191484
20.87.217.83,131.061756160
20.87.219.39,131.061142058
20.87.220.141,131.061326511
20.87.222.220,131.061236872
20.87.223.154,131.061497105
20.87.223.236,131.061940572
20.87.46.229,131.061025380
20.87.47.204,131.061806800
20.87.73.70,131.059994005
20.87.74.10,131.063196038
20.87.74.129,131.058869295
20.87.75.185,131.066984396
20.87.76.170,131.068080187
20.89.153.119,131.069592520
20.89.156.119,131.061194657
20.89.58.156,131.059531732
20.89.60.252,131.061827023
20.90.12.134,131.061091110
20.90.30.94,131.061632742
20.90.42.211,131.061640120
200.103.102.18,131.061581002
200.105.215.18,131.061106162
200.105.215.22,.141534135
200.119.89.19,130.907552637
200.131.157.120,.172881978
200.25.254.193,.131196386
200.60.87.202,130.742795105
200.62.96.71,131.061579233
200.63.65.64,131.061578123
200.7.11.154,.159931259
200.81.187.18,130.890416443
200.85.169.18,.133923185
201.131.239.234,.057361219
201.158.44.163,.151897858
201.16.217.221,130.687344796
201.182.251.94,.114133323
201.197.202.244,.104609807
201.217.49.2,.177018395
201.220.112.98,.213290488
201.222.76.34,.149912754
201.229.250.20,130.251803598
201.69.120.11,131.062247201
201.76.9.26,131.061676785
201.77.108.225,.064249254
201.77.109.129,.064850413
201.77.110.129,.066061582
202.109.157.67,130.835722617
202.137.26.6,131.061174226
202.144.157.1,.276035524
202.147.198.115,.256925562
202.40.177.69,.275074368
202.53.172.75,130.222543668
202.57.55.242,131.059597216
203.109.17.108,.185753341
203.109.22.93,.197201753
203.109.26.4,.192707084
203.128.75.196,130.461516998
203.13.32.189,.013438508
203.13.32.23,.013202667
203.13.32.250,.013233050
203.13.32.42,.013244064
203.13.32.48,.010388256
203.13.32.88,.008334595
203.170.75.14,.299321062
203.198.207.253,.180065266
203.22.223.145,.013509489
203.22.223.147,.013282806
203.22.223.16,.013119372
203.22.223.164,.013206039
203.22.223.201,.013077078
203.22.223.216,.013123195
203.22.223.243,.013195872
203.22.223.248,.013026793
203.22.223.39,.013085465
203.22.223.43,.012909174
203.22.223.47,.013220839
203.22.223.62,.013402621
203.22.223.93,.013403538
203.23.103.100,.013229240
203.23.103.12,.012954409
203.23.103.138,.012835733
203.23.103.162,.013284598
203.23.103.186,.013268676
203.23.103.189,.013344584
203.23.103.195,.012824925
203.23.103.246,.013265972
203.23.103.3,.013223180
203.23.103.48,.013333902
203.23.104.0,.013148778
203.23.104.107,.012825468
203.23.104.11,.013107532
203.23.104.117,.013433368
203.23.104.119,.013487902
203.23.104.123,.013461372
203.23.104.126,.012884439
203.23.104.130,.013276971
203.23.104.177,.013262966
203.23.104.181,.013470880
203.23.104.190,.013375092
203.23.104.211,.013037210
203.23.104.40,.013351769
203.23.106.12,.013501390
203.23.106.120,.013357070
203.23.106.128,.013120304
203.23.106.172,.012735405
203.23.106.21,.013057502
203.23.106.50,.013351564
203.23.106.57,.013402845
203.24.102.101,.013097482
203.24.102.130,.012844256
203.24.102.153,.012893249
203.24.102.187,.013346857
203.24.102.196,.013356651
203.24.102.199,.013169230
203.24.102.22,.013107293
203.24.102.223,.013020285
203.24.102.25,.013243093
203.24.102.39,.013327919
203.24.103.127,.013194531
203.24.103.157,.012952670
203.24.103.159,.013290151
203.24.103.176,.013235625
203.24.103.178,.013144325
203.24.103.26,.013210789
203.24.103.70,.012813411
203.24.103.71,.013153217
203.24.103.74,.013365457
203.24.108.100,.013260866
203.24.108.102,.013392840
203.24.108.111,.013021079
203.24.108.122,.013146036
203.24.108.13,.013333500
203.24.108.136,.013360771
203.24.108.151,.013199119
203.24.108.159,.012717383
203.24.108.186,.013515012
203.24.108.197,.013162726
203.24.108.37,.013265896
203.24.108.39,.013353204
203.24.109.123,.012822560
203.24.109.13,.013169596
203.24.109.161,.013550786
203.24.109.189,.013255155
203.24.109.190,.013110760
203.24.109.197,.012733810
203.24.109.22,.013484654
203.24.109.250,.013384787
203.24.109.59,.013288661
203.24.109.83,.013310352
203.243.51.69,130.519125289
203.28.8.0,.013175414
203.28.8.111,.013079898
203.28.8.116,.011295703
203.28.8.129,.006638004
203.28.8.130,.013032357
203.28.8.159,.012768633
203.28.8.166,.013161676
203.28.8.168,.013154581
203.28.8.18,.013295462
203.28.8.233,.013134402
203.28.8.43,.012808206
